id_usuario;variante;convirtio;dispositivo;pais;duracion_sesion;timestamp
exp_user_3157;control;0;mobile;Argentina;269.41;9/05/2025
exp_user_3158;tratamiento;0;mobile;Colombia;229.76;11/01/2025
exp_user_3159;tratamiento;0;mobile;Argentina;123.95;9/03/2025
exp_user_3160;control;0;desktop;Mexico;101.41;24/06/2025
exp_user_3161;control;0;desktop;Colombia;98.5;25/05/2025
exp_user_3162;control;0;desktop;Colombia;205.36;9/02/2025
exp_user_3163;tratamiento;0;mobile;Colombia;228.93;29/03/2025
exp_user_3164;tratamiento;1;mobile;Mexico;158.52;8/01/2025
exp_user_3165;tratamiento;0;mobile;Colombia;46.92;1/03/2025
exp_user_3166;control;0;desktop;Colombia;251.32;8/04/2025
exp_user_3167;control;0;mobile;Mexico;167.16;14/02/2025
exp_user_3168;tratamiento;0;mobile;Argentina;165.54;5/05/2025
exp_user_3169;control;0;desktop;Argentina;224.79;29/05/2025
exp_user_3170;control;0;desktop;Colombia;236.92;20/06/2025
exp_user_3171;control;0;desktop;Colombia;294.97;22/05/2025
exp_user_3172;tratamiento;0;mobile;Argentina;132.15;28/03/2025
exp_user_3173;tratamiento;0;mobile;Mexico;45.2;7/02/2025
exp_user_3174;control;0;desktop;Mexico;160.72;10/05/2025
exp_user_3175;control;0;desktop;Colombia;280.18;26/06/2025
exp_user_3176;tratamiento;0;mobile;Mexico;189.33;6/04/2025
exp_user_3177;tratamiento;0;mobile;Argentina;198.69;5/04/2025
exp_user_3178;control;0;mobile;Argentina;104.06;12/01/2025
exp_user_3179;tratamiento;0;desktop;Argentina;271.6;24/06/2025
exp_user_3180;control;1;mobile;Colombia;141.14;4/01/2025
exp_user_3181;control;0;desktop;Argentina;37.19;15/06/2025
exp_user_3182;control;0;desktop;Colombia;208.05;8/05/2025
exp_user_3183;tratamiento;0;mobile;Colombia;83.12;24/03/2025
exp_user_3184;tratamiento;0;desktop;Colombia;232.1;19/02/2025
exp_user_3185;control;1;desktop;Colombia;250.81;4/03/2025
exp_user_3186;tratamiento;0;mobile;Argentina;236.81;30/06/2025
exp_user_3187;tratamiento;0;desktop;Colombia;81.06;25/05/2025
exp_user_3188;control;1;desktop;Argentina;265.03;12/05/2025
exp_user_3189;tratamiento;0;desktop;Argentina;116.94;18/01/2025
exp_user_3190;control;0;desktop;Mexico;251.52;16/02/2025
exp_user_3191;tratamiento;0;desktop;Colombia;166.94;29/01/2025
exp_user_3192;tratamiento;0;mobile;Argentina;194.2;2/02/2025
exp_user_3193;control;0;desktop;Mexico;172.23;21/05/2025
exp_user_3194;tratamiento;1;desktop;Argentina;141.05;4/02/2025
exp_user_3195;control;0;mobile;Argentina;25.85;1/03/2025
exp_user_3196;tratamiento;0;mobile;Mexico;273.6;4/02/2025
exp_user_3197;control;0;mobile;Colombia;276.71;19/06/2025
exp_user_3198;tratamiento;0;mobile;Mexico;36.63;12/02/2025
exp_user_3199;control;0;mobile;Argentina;248.02;1/06/2025
exp_user_3200;tratamiento;0;desktop;Colombia;132.58;26/02/2025
exp_user_3201;control;0;mobile;Argentina;59.81;15/04/2025
exp_user_3202;control;0;desktop;Colombia;141.62;9/06/2025
exp_user_3203;tratamiento;0;desktop;Mexico;251.35;5/03/2025
exp_user_3204;tratamiento;0;desktop;Argentina;248.5;26/06/2025
exp_user_3205;tratamiento;0;desktop;Mexico;57.54;3/02/2025
exp_user_3206;control;1;mobile;Mexico;102.89;23/01/2025
exp_user_3207;tratamiento;0;desktop;Argentina;99.78;4/02/2025
exp_user_3208;control;0;mobile;Mexico;66.57;4/03/2025
exp_user_3209;tratamiento;0;desktop;Colombia;96.39;30/01/2025
exp_user_3210;control;0;mobile;Argentina;135.13;30/01/2025
exp_user_3211;tratamiento;1;desktop;Mexico;278.63;26/01/2025
exp_user_3212;tratamiento;0;mobile;Colombia;132.03;10/06/2025
exp_user_3213;tratamiento;0;mobile;Mexico;208.67;19/02/2025
exp_user_3214;tratamiento;0;desktop;Colombia;162.79;18/03/2025
exp_user_3215;tratamiento;0;mobile;Colombia;217.1;30/01/2025
exp_user_3216;control;0;desktop;Mexico;236.93;21/02/2025
exp_user_3217;control;0;mobile;Argentina;214.25;18/03/2025
exp_user_3218;tratamiento;0;desktop;Mexico;230.08;26/04/2025
exp_user_3219;tratamiento;0;mobile;Mexico;109.55;27/04/2025
exp_user_3220;control;0;mobile;Argentina;90.45;5/04/2025
exp_user_3221;tratamiento;0;desktop;Colombia;63.23;12/06/2025
exp_user_3222;control;1;desktop;Colombia;285.55;2/03/2025
exp_user_3223;control;0;mobile;Argentina;56.41;16/06/2025
exp_user_3224;control;0;mobile;Mexico;67.81;19/05/2025
exp_user_3225;control;0;mobile;Mexico;290.04;12/03/2025
exp_user_3226;tratamiento;0;desktop;Argentina;245.27;11/06/2025
exp_user_3227;control;0;mobile;Argentina;97.42;3/03/2025
exp_user_3228;control;0;mobile;Mexico;217.68;30/01/2025
exp_user_3229;tratamiento;0;mobile;Colombia;296.05;2/04/2025
exp_user_3230;control;0;desktop;Mexico;193.51;16/06/2025
exp_user_3231;control;0;desktop;Mexico;102.44;15/06/2025
exp_user_3232;control;0;mobile;Mexico;48.16;21/05/2025
exp_user_3233;tratamiento;0;mobile;Argentina;162.16;24/02/2025
exp_user_3234;tratamiento;0;mobile;Argentina;251.18;5/01/2025
exp_user_3235;tratamiento;0;desktop;Argentina;216.98;15/02/2025
exp_user_3236;tratamiento;0;desktop;Mexico;29.15;8/02/2025
exp_user_3237;tratamiento;0;mobile;Mexico;204.08;20/03/2025
exp_user_3238;tratamiento;1;mobile;Colombia;122.41;30/04/2025
exp_user_3239;tratamiento;0;mobile;Colombia;81.32;30/06/2025
exp_user_3240;control;0;desktop;Argentina;28.86;16/02/2025
exp_user_3241;tratamiento;0;mobile;Colombia;223.41;10/02/2025
exp_user_3242;tratamiento;0;mobile;Mexico;123.89;20/04/2025
exp_user_3243;tratamiento;0;mobile;Mexico;234.57;12/05/2025
exp_user_3244;tratamiento;0;desktop;Colombia;269.7;26/04/2025
exp_user_3245;control;0;mobile;Argentina;121.23;9/06/2025
exp_user_3246;tratamiento;1;desktop;Mexico;47.52;9/03/2025
exp_user_3247;tratamiento;0;mobile;Colombia;136.99;13/05/2025
exp_user_3248;tratamiento;0;mobile;Colombia;257.28;19/01/2025
exp_user_3249;control;0;desktop;Mexico;182.11;28/02/2025
exp_user_3250;control;0;mobile;Colombia;52.79;25/04/2025
exp_user_3251;control;0;desktop;Mexico;140.81;9/01/2025
exp_user_3252;tratamiento;1;desktop;Mexico;253.39;21/02/2025
exp_user_3253;control;1;desktop;Argentina;268.59;22/01/2025
exp_user_3254;control;0;mobile;Mexico;154.65;23/01/2025
exp_user_3255;tratamiento;0;desktop;Mexico;124.12;5/03/2025
exp_user_3256;tratamiento;0;desktop;Colombia;237.75;22/06/2025
exp_user_3257;tratamiento;0;mobile;Mexico;64.38;11/06/2025
exp_user_3258;tratamiento;1;desktop;Colombia;298.46;10/06/2025
exp_user_3259;control;0;mobile;Mexico;294.93;22/01/2025
exp_user_3260;control;0;desktop;Argentina;158.48;28/02/2025
exp_user_3261;control;0;desktop;Colombia;20.4;14/01/2025
exp_user_3262;tratamiento;0;mobile;Mexico;71.03;17/05/2025
exp_user_3263;control;0;desktop;Colombia;277.21;1/04/2025
exp_user_3264;tratamiento;0;mobile;Mexico;129.86;17/02/2025
exp_user_3265;control;0;mobile;Mexico;239.89;7/02/2025
exp_user_3266;control;0;mobile;Colombia;263.57;24/04/2025
exp_user_3267;control;1;mobile;Argentina;165.84;4/03/2025
exp_user_3268;tratamiento;0;mobile;Mexico;71.79;26/01/2025
exp_user_3269;tratamiento;0;desktop;Mexico;38.61;15/03/2025
exp_user_3270;control;0;desktop;Colombia;242.84;2/04/2025
exp_user_3271;tratamiento;0;mobile;Mexico;84.96;25/04/2025
exp_user_3272;tratamiento;0;mobile;Argentina;170.91;23/02/2025
exp_user_3273;tratamiento;0;desktop;Colombia;250.98;8/02/2025
exp_user_3274;tratamiento;0;mobile;Argentina;54.34;11/06/2025
exp_user_3275;control;0;desktop;Colombia;233.91;16/06/2025
exp_user_3276;tratamiento;0;desktop;Mexico;249.22;4/06/2025
exp_user_3277;tratamiento;0;desktop;Mexico;208.77;23/04/2025
exp_user_3278;control;0;desktop;Mexico;283.52;10/05/2025
exp_user_3279;tratamiento;0;mobile;Colombia;55.41;31/01/2025
exp_user_3280;control;0;mobile;Argentina;107.67;6/02/2025
exp_user_3281;tratamiento;0;desktop;Argentina;34.69;18/02/2025
exp_user_3282;tratamiento;0;mobile;Argentina;64.28;20/03/2025
exp_user_3283;tratamiento;0;desktop;Argentina;170.29;20/01/2025
exp_user_3284;tratamiento;0;desktop;Argentina;295.38;10/05/2025
exp_user_3285;tratamiento;0;desktop;Mexico;52.94;28/02/2025
exp_user_3286;tratamiento;0;desktop;Argentina;135.33;9/02/2025
exp_user_3287;tratamiento;0;mobile;Colombia;294.73;8/05/2025
exp_user_3288;tratamiento;0;mobile;Mexico;243.87;11/02/2025
exp_user_3289;tratamiento;1;desktop;Mexico;185.04;5/05/2025
exp_user_3290;tratamiento;1;mobile;Argentina;37.8;14/03/2025
exp_user_3291;control;0;mobile;Mexico;28.34;12/01/2025
exp_user_3292;control;0;mobile;Mexico;191.16;17/01/2025
exp_user_3293;tratamiento;0;mobile;Colombia;241.53;26/06/2025
exp_user_3294;tratamiento;0;mobile;Colombia;280.49;11/06/2025
exp_user_3295;tratamiento;0;mobile;Mexico;102.49;21/03/2025
exp_user_3296;tratamiento;0;mobile;Mexico;29.28;11/06/2025
exp_user_3297;control;1;desktop;Argentina;84.44;2/05/2025
exp_user_3298;tratamiento;0;desktop;Argentina;48.77;5/05/2025
exp_user_3299;control;0;mobile;Colombia;152.53;24/02/2025
exp_user_3300;control;0;desktop;Argentina;111.33;1/04/2025
exp_user_3301;control;1;desktop;Mexico;45.67;26/02/2025
exp_user_3302;tratamiento;0;mobile;Mexico;97.3;22/01/2025
exp_user_3303;tratamiento;0;desktop;Argentina;160.03;23/01/2025
exp_user_3304;control;0;mobile;Colombia;56.76;1/02/2025
exp_user_3305;control;0;mobile;Argentina;236.13;13/03/2025
exp_user_3306;tratamiento;0;desktop;Argentina;232.18;28/06/2025
exp_user_3307;control;0;desktop;Colombia;40.87;9/01/2025
exp_user_3308;tratamiento;0;desktop;Argentina;232.39;8/06/2025
exp_user_3309;control;0;mobile;Mexico;147.11;5/02/2025
exp_user_3310;tratamiento;1;mobile;Argentina;118.8;5/04/2025
exp_user_3311;tratamiento;1;desktop;Mexico;82.28;4/03/2025
exp_user_3312;control;0;desktop;Mexico;45.68;15/06/2025
exp_user_3313;tratamiento;0;mobile;Colombia;144.21;2/05/2025
exp_user_3314;control;1;desktop;Argentina;232.24;4/06/2025
exp_user_3315;tratamiento;0;desktop;Argentina;222.3;4/06/2025
exp_user_3316;tratamiento;1;desktop;Argentina;226.84;17/06/2025
exp_user_3317;tratamiento;1;desktop;Argentina;244.27;1/03/2025
exp_user_3318;tratamiento;0;desktop;Mexico;78.09;28/01/2025
exp_user_3319;tratamiento;1;desktop;Argentina;285.46;15/05/2025
exp_user_3320;control;0;mobile;Colombia;179.84;17/02/2025
exp_user_3321;tratamiento;1;mobile;Argentina;290.59;13/02/2025
exp_user_3322;control;1;desktop;Colombia;146.11;17/03/2025
exp_user_3323;control;0;desktop;Colombia;270.13;2/04/2025
exp_user_3324;control;0;mobile;Argentina;225.69;23/06/2025
exp_user_3325;tratamiento;1;mobile;Colombia;81.35;4/02/2025
exp_user_3326;tratamiento;0;mobile;Mexico;50.57;11/06/2025
exp_user_3327;tratamiento;0;mobile;Colombia;264.47;22/05/2025
exp_user_3328;tratamiento;0;desktop;Colombia;250.29;27/03/2025
exp_user_3329;control;0;mobile;Colombia;105.44;6/02/2025
exp_user_3330;control;0;desktop;Mexico;156.98;11/03/2025
exp_user_3331;control;1;desktop;Argentina;94.03;20/05/2025
exp_user_3332;tratamiento;1;mobile;Argentina;242.48;26/05/2025
exp_user_3333;tratamiento;0;mobile;Argentina;124.97;24/06/2025
exp_user_3334;control;0;mobile;Argentina;102.56;31/01/2025
exp_user_3335;control;0;mobile;Argentina;259.9;7/01/2025
exp_user_3336;tratamiento;0;mobile;Colombia;206.71;28/05/2025
exp_user_3337;control;1;desktop;Argentina;212.81;7/01/2025
exp_user_3338;control;0;mobile;Colombia;131.22;26/06/2025
exp_user_3339;control;0;desktop;Mexico;286.92;23/04/2025
exp_user_3340;control;0;mobile;Mexico;85.87;10/05/2025
exp_user_3341;control;1;desktop;Argentina;292.83;15/05/2025
exp_user_3342;tratamiento;0;desktop;Argentina;133.58;28/03/2025
exp_user_3343;control;1;desktop;Argentina;54.62;14/04/2025
exp_user_3344;control;0;mobile;Mexico;89.13;20/05/2025
exp_user_3345;control;0;mobile;Colombia;82.91;27/02/2025
exp_user_3346;tratamiento;0;desktop;Argentina;146.67;19/03/2025
exp_user_3347;control;0;desktop;Argentina;177.58;2/01/2025
exp_user_3348;tratamiento;1;desktop;Colombia;151.87;12/05/2025
exp_user_3349;control;0;desktop;Mexico;193.31;4/04/2025
exp_user_3350;control;1;desktop;Argentina;153.06;21/02/2025
exp_user_3351;control;1;desktop;Colombia;226.71;25/06/2025
exp_user_3352;control;0;mobile;Mexico;269;23/04/2025
exp_user_3353;tratamiento;0;desktop;Mexico;214.45;30/01/2025
exp_user_3354;tratamiento;0;desktop;Colombia;72.39;30/03/2025
exp_user_3355;tratamiento;0;mobile;Mexico;135.54;16/06/2025
exp_user_3356;control;0;mobile;Colombia;22.51;3/05/2025
exp_user_3357;control;0;mobile;Mexico;250.38;25/06/2025
exp_user_3358;tratamiento;1;mobile;Argentina;175.92;24/05/2025
exp_user_3359;control;0;mobile;Mexico;291.12;1/05/2025
exp_user_3360;control;0;mobile;Mexico;262.57;17/05/2025
exp_user_3361;control;0;desktop;Colombia;109.72;28/06/2025
exp_user_3362;tratamiento;0;desktop;Argentina;283.24;15/03/2025
exp_user_3363;tratamiento;1;desktop;Argentina;110.03;16/01/2025
exp_user_3364;control;1;mobile;Colombia;163.65;28/02/2025
exp_user_3365;tratamiento;0;mobile;Argentina;169.42;6/06/2025
exp_user_3366;tratamiento;0;mobile;Argentina;51.05;1/01/2025
exp_user_3367;tratamiento;0;mobile;Argentina;243.76;16/04/2025
exp_user_3368;control;0;desktop;Mexico;184.12;17/02/2025
exp_user_3369;tratamiento;0;mobile;Colombia;226.41;24/02/2025
exp_user_3370;tratamiento;0;desktop;Argentina;179.74;2/02/2025
exp_user_3371;control;1;mobile;Mexico;258.65;5/03/2025
exp_user_3372;control;0;mobile;Mexico;172.31;11/01/2025
exp_user_3373;control;0;mobile;Mexico;224.07;19/06/2025
exp_user_3374;control;1;desktop;Mexico;191.06;8/03/2025
exp_user_3375;control;0;desktop;Mexico;25.85;6/01/2025
exp_user_3376;tratamiento;1;mobile;Colombia;39.18;1/03/2025
exp_user_3377;tratamiento;0;desktop;Argentina;210.66;27/06/2025
exp_user_3378;control;1;mobile;Argentina;157.06;4/03/2025
exp_user_3379;control;0;desktop;Mexico;290.12;5/06/2025
exp_user_3380;control;0;mobile;Mexico;159.29;13/06/2025
exp_user_3381;control;0;desktop;Colombia;168.49;20/02/2025
exp_user_3382;tratamiento;0;desktop;Mexico;208.59;22/02/2025
exp_user_3383;tratamiento;0;mobile;Colombia;23.21;26/01/2025
exp_user_3384;tratamiento;1;mobile;Colombia;153.68;21/06/2025
exp_user_3385;tratamiento;0;desktop;Argentina;84.65;10/02/2025
exp_user_3386;control;1;desktop;Colombia;288.27;1/01/2025
exp_user_3387;control;0;mobile;Colombia;134.33;21/06/2025
exp_user_3388;control;0;desktop;Colombia;180.66;27/06/2025
exp_user_3389;tratamiento;1;desktop;Colombia;133.78;7/01/2025
exp_user_3390;control;0;desktop;Colombia;74.75;1/05/2025
exp_user_3391;control;0;mobile;Argentina;295.35;29/03/2025
exp_user_3392;control;0;mobile;Mexico;225.7;18/04/2025
exp_user_3393;tratamiento;0;mobile;Mexico;224.38;24/02/2025
exp_user_3394;control;0;mobile;Mexico;62.66;21/02/2025
exp_user_3395;tratamiento;0;mobile;Mexico;299.54;3/06/2025
exp_user_3396;tratamiento;0;desktop;Mexico;225.47;18/03/2025
exp_user_3397;control;0;mobile;Argentina;92.37;30/03/2025
exp_user_3398;control;0;mobile;Colombia;56.02;29/06/2025
exp_user_3399;tratamiento;0;desktop;Argentina;204.61;7/02/2025
exp_user_3400;tratamiento;0;desktop;Colombia;238.22;13/04/2025
exp_user_3401;control;0;desktop;Argentina;60.76;25/04/2025
exp_user_3402;tratamiento;0;mobile;Argentina;236.11;25/04/2025
exp_user_3403;control;1;mobile;Mexico;211.89;14/02/2025
exp_user_3404;tratamiento;0;mobile;Argentina;196.34;19/01/2025
exp_user_3405;control;0;mobile;Colombia;114.37;16/03/2025
exp_user_3406;control;1;mobile;Colombia;123.66;20/06/2025
exp_user_3407;tratamiento;0;desktop;Mexico;205.92;27/05/2025
exp_user_3408;control;1;desktop;Colombia;39.42;30/03/2025
exp_user_3409;control;0;mobile;Mexico;103.62;22/05/2025
exp_user_3410;tratamiento;0;desktop;Argentina;112.69;31/03/2025
exp_user_3411;control;1;desktop;Colombia;296.8;6/03/2025
exp_user_3412;tratamiento;0;desktop;Argentina;35.16;27/04/2025
exp_user_3413;tratamiento;0;mobile;Argentina;139.9;24/02/2025
exp_user_3414;control;0;desktop;Argentina;299.94;25/06/2025
exp_user_3415;tratamiento;0;mobile;Mexico;197.8;13/01/2025
exp_user_3416;tratamiento;0;desktop;Colombia;134.06;16/01/2025
exp_user_3417;tratamiento;0;mobile;Colombia;50.42;13/04/2025
exp_user_3418;tratamiento;0;desktop;Mexico;255.82;22/04/2025
exp_user_3419;tratamiento;0;desktop;Colombia;136.86;30/04/2025
exp_user_3420;tratamiento;0;mobile;Colombia;129.5;31/05/2025
exp_user_3421;control;0;desktop;Mexico;226.47;9/03/2025
exp_user_3422;control;0;mobile;Argentina;176.47;6/06/2025
exp_user_3423;control;0;desktop;Mexico;154.49;23/01/2025
exp_user_3424;tratamiento;0;mobile;Mexico;142.24;19/02/2025
exp_user_3425;tratamiento;0;mobile;Argentina;286.25;4/03/2025
exp_user_3426;control;0;mobile;Colombia;217.89;14/04/2025
exp_user_3427;tratamiento;1;desktop;Colombia;188.64;7/01/2025
exp_user_3428;tratamiento;0;mobile;Argentina;153.82;31/05/2025
exp_user_3429;tratamiento;0;desktop;Colombia;24.08;25/02/2025
exp_user_3430;control;0;desktop;Mexico;281.75;12/01/2025
exp_user_3431;tratamiento;1;desktop;Colombia;68.77;24/06/2025
exp_user_3432;tratamiento;1;mobile;Argentina;72.67;29/03/2025
exp_user_3433;control;1;mobile;Colombia;88.07;22/03/2025
exp_user_3434;control;0;mobile;Colombia;105.79;22/05/2025
exp_user_3435;tratamiento;0;mobile;Colombia;154.77;14/06/2025
exp_user_3436;control;0;mobile;Colombia;219.92;3/03/2025
exp_user_3437;control;1;mobile;Colombia;143.58;2/04/2025
exp_user_3438;tratamiento;0;desktop;Argentina;151.85;5/04/2025
exp_user_3439;control;0;mobile;Mexico;48.66;3/06/2025
exp_user_3440;tratamiento;0;mobile;Colombia;128.2;5/03/2025
exp_user_3441;tratamiento;0;mobile;Argentina;267.22;29/05/2025
exp_user_3442;tratamiento;0;mobile;Colombia;257.6;16/01/2025
exp_user_3443;tratamiento;0;mobile;Mexico;33.14;11/05/2025
exp_user_3444;tratamiento;1;mobile;Mexico;106.52;27/01/2025
exp_user_3445;tratamiento;0;desktop;Mexico;235.99;1/06/2025
exp_user_3446;control;0;mobile;Argentina;245.42;25/01/2025
exp_user_3447;control;0;mobile;Argentina;114.45;3/03/2025
exp_user_3448;control;0;desktop;Colombia;73.72;11/06/2025
exp_user_3449;control;0;desktop;Colombia;293.41;20/04/2025
exp_user_3450;control;0;desktop;Colombia;130.9;10/01/2025
exp_user_3451;control;0;mobile;Colombia;129.06;23/06/2025
exp_user_3452;tratamiento;0;mobile;Argentina;265.69;10/01/2025
exp_user_3453;tratamiento;0;desktop;Colombia;187.15;17/05/2025
exp_user_3454;tratamiento;0;desktop;Colombia;69.9;15/02/2025
exp_user_3455;control;0;mobile;Mexico;61.64;15/04/2025
exp_user_3456;tratamiento;1;desktop;Colombia;37.13;19/04/2025
exp_user_3457;control;0;mobile;Mexico;51.79;18/05/2025
exp_user_3458;control;0;mobile;Mexico;134.49;10/02/2025
exp_user_3459;control;0;mobile;Colombia;62.93;23/03/2025
exp_user_3460;tratamiento;0;desktop;Colombia;169.9;21/02/2025
exp_user_3461;tratamiento;0;desktop;Argentina;243.01;28/02/2025
exp_user_3462;tratamiento;1;desktop;Colombia;250.75;3/06/2025
exp_user_3463;control;0;mobile;Colombia;137.76;14/03/2025
exp_user_3464;control;0;desktop;Mexico;20.01;7/04/2025
exp_user_3465;tratamiento;0;mobile;Colombia;226.18;1/05/2025
exp_user_3466;tratamiento;1;mobile;Mexico;200.67;6/04/2025
exp_user_3467;control;0;mobile;Colombia;85.59;27/04/2025
exp_user_3468;control;0;mobile;Argentina;111.71;12/02/2025
exp_user_3469;tratamiento;1;desktop;Argentina;38.26;18/02/2025
exp_user_3470;control;0;mobile;Mexico;80.87;10/01/2025
exp_user_3471;tratamiento;0;mobile;Argentina;139.28;27/06/2025
exp_user_3472;tratamiento;0;mobile;Mexico;282.87;24/06/2025
exp_user_3473;tratamiento;0;desktop;Colombia;138.26;6/06/2025
exp_user_3474;tratamiento;0;desktop;Argentina;46.18;5/03/2025
exp_user_3475;control;0;mobile;Mexico;29.29;30/01/2025
exp_user_3476;tratamiento;0;mobile;Colombia;112.48;6/02/2025
exp_user_3477;tratamiento;0;mobile;Colombia;83.88;30/05/2025
exp_user_3478;control;0;mobile;Mexico;225.06;22/02/2025
exp_user_3479;tratamiento;0;mobile;Argentina;166.62;19/04/2025
exp_user_3480;control;0;desktop;Mexico;287.67;31/03/2025
exp_user_3481;tratamiento;0;desktop;Mexico;157.7;2/05/2025
exp_user_3482;tratamiento;0;mobile;Colombia;219.91;17/05/2025
exp_user_3483;control;1;desktop;Mexico;171.32;29/06/2025
exp_user_3484;control;0;desktop;Mexico;295.42;11/01/2025
exp_user_3485;control;0;desktop;Colombia;103.15;10/03/2025
exp_user_3486;tratamiento;0;mobile;Colombia;227.1;6/03/2025
exp_user_3487;tratamiento;1;mobile;Colombia;217.87;24/01/2025
exp_user_3488;control;0;desktop;Colombia;271.97;13/04/2025
exp_user_3489;tratamiento;0;mobile;Colombia;32.67;3/01/2025
